dataset_scientificName	dataset_taxonID	acceptedNameUsageID	acceptedName	gbif_speciesName	gbif_taxonID	taxonomicStatus	ncbi_speciesName	ncbi_taxonID	status	ncbi_acceptedName	gbif_wikidata_uri	ncbi_taxonID_wd	ncbi_wikidata_uri	gbif_taxonID_wd	curation
Euphorbia stricta L.	3070024	3070024	Euphorbia stricta L.	Euphorbia stricta L.	3070024	accepted	Euphorbia stricta L.	212986	exact_match	Euphorbia stricta	http://www.wikidata.org/entity/Q160459	212986			ok_auto
Euphorbia cyparissias L.	3070106	3070106	Euphorbia cyparissias L.	Euphorbia cyparissias L.	3070106	accepted	Euphorbia cyparissias L.	38844	exact_match	Euphorbia cyparissias	http://www.wikidata.org/entity/Q148552	38844			ok_auto
Euphorbia nutans Lag.	3070346	3070346	Euphorbia nutans Lag.	Euphorbia nutans Lag.	3070346	accepted	Euphorbia nutans Lag.	216481	exact_match	Euphorbia nutans	http://www.wikidata.org/entity/Q798313	216481			ok_auto
Euphorbia angulata Jacq.	3070391	3070391	Euphorbia angulata Jacq.	Euphorbia angulata Jacq.	3070391	accepted	Euphorbia angulata Jacq.	1087752	exact_match	Euphorbia angulata	http://www.wikidata.org/entity/Q2835966	1087752			ok_auto
Euphorbia salicifolia Host	3070494	3070494	Euphorbia salicifolia Host	Euphorbia salicifolia Host	3070494	accepted	Euphorbia salicifolia Host	1087779	exact_match	Euphorbia salicifolia	http://www.wikidata.org/entity/Q4300981	1087779			ok_auto
Cornus sanguinea L.	3082234	3082234	Cornus sanguinea L.	Cornus sanguinea L.	3082234	accepted	Cornus sanguinea L., 1753	367354	exact_match	Cornus sanguinea	http://www.wikidata.org/entity/Q161416	367354			ok_auto
Cornus alternifolia L.f.	3082242	3082242	Cornus alternifolia L.f.	Cornus alternifolia L.f.	3082242	accepted	Cornus alternifolia L.f.	16902	exact_match	Cornus alternifolia	http://www.wikidata.org/entity/Q639615	16902			ok_auto
Cornus suecica L.	3082246	3082246	Cornus suecica L.	Cornus suecica L.	3082246	accepted	Cornus suecica L.	164435	exact_match	Cornus suecica	http://www.wikidata.org/entity/Q157677	164435			ok_auto
Cornus mas L.	3082263	3082263	Cornus mas L.	Cornus mas L.	3082263	accepted	Cornus mas L.	4285	exact_match	Cornus mas	http://www.wikidata.org/entity/Q158642	4285			ok_auto
Cornus canadensis L.	3082270	3082270	Cornus canadensis L.	Cornus canadensis L.	3082270	accepted	Cornus canadensis L.	4282	exact_match	Cornus canadensis	http://www.wikidata.org/entity/Q1420828	4282			ok_auto
Limonium sinuatum (L.) Mill.	3082297	3082297	Limonium sinuatum (L.) Mill.	Limonium sinuatum (L.) Mill.	3082297	accepted	Limonium sinuatum (L.) Mill.	70371	exact_match	Limonium sinuatum	http://www.wikidata.org/entity/Q542644	70371			ok_auto
Limonium vulgare Mill.	3082322	3082322	Limonium vulgare Mill.	Limonium vulgare Mill.	3082322	accepted	Limonium vulgare Mill.	70358	exact_match	Limonium vulgare	http://www.wikidata.org/entity/Q27952	70358			ok_auto
Paeonia officinalis L.	3083488	3083488	Paeonia officinalis L.	Paeonia officinalis L.	3083488	accepted	Paeonia officinalis L.	69717	exact_match	Paeonia officinalis	http://www.wikidata.org/entity/Q159738	69717			ok_auto
Suaeda maritima (L.) Dumort.	3083541	3083541	Suaeda maritima (L.) Dumort.	Suaeda maritima (L.) Dumort.	3083541	accepted	Suaeda maritima (L.) Dumort.	126913	exact_match	Suaeda maritima	http://www.wikidata.org/entity/Q159453	126913			ok_auto
Cycloloma atriplicifolium (Spreng.) J.M.Coult.	3083565	3083565	Cycloloma atriplicifolium (Spreng.) J.M.Coult.	Cycloloma atriplicifolium (Spreng.) J.M.Coult.	3083565	accepted	Cycloloma atriplicifolium (Spreng.) J.M.Coult.	46098	exact_match	Cycloloma atriplicifolium	http://www.wikidata.org/entity/Q15591153	46098			ok_auto
Polycnemum arvense L.	3083603	3083603	Polycnemum arvense L.	Polycnemum arvense L.	3083603	accepted	Polycnemum arvense L.	1160289	exact_match	Polycnemum arvense	http://www.wikidata.org/entity/Q341582	1160289			ok_auto
Spinacia oleracea L.	3083647	3083647	Spinacia oleracea L.	Spinacia oleracea L.	3083647	accepted	Spinacia oleracea L.	3562	exact_match	Spinacia oleracea	http://www.wikidata.org/entity/Q81464	3562			ok_auto
Atriplex glabriuscula Edmondston	3083660	3083660	Atriplex glabriuscula Edmondston	Atriplex glabriuscula Edmondston	3083660	accepted	Atriplex glabriuscula Edmondston	880653	exact_match	Atriplex glabriuscula	http://www.wikidata.org/entity/Q692738	880653			ok_auto
Atriplex littoralis L.	3083696	3083696	Atriplex littoralis L.	Atriplex littoralis L.	3083696	accepted	Atriplex littoralis L.	543010	exact_match	Atriplex littoralis	http://www.wikidata.org/entity/Q158306	543010			ok_auto
Atriplex patula L.	3083728	3083728	Atriplex patula L.	Atriplex patula L.	3083728	accepted	Atriplex patula L.	3551	exact_match	Atriplex patula	http://www.wikidata.org/entity/Q158212	3551			ok_auto
Atriplex rosea L.	3083745	3083745	Atriplex rosea L.	Atriplex rosea L.	3083745	accepted	Atriplex rosea L.	3552	exact_match	Atriplex rosea	http://www.wikidata.org/entity/Q159765	3552			ok_auto
Atriplex hortensis L.	3083761	3083761	Atriplex hortensis L.	Atriplex hortensis L.	3083761	accepted	Atriplex hortensis L.	34272	exact_match	Atriplex hortensis	http://www.wikidata.org/entity/Q158505	34272			ok_auto
Atriplex sibirica L.	3083763	3083763	Atriplex sibirica L.	Atriplex sibirica L.	3083763	accepted	Atriplex sibirica L.	880694	exact_match	Atriplex sibirica	http://www.wikidata.org/entity/Q757738	880694			ok_auto
Atriplex portulacoides L.	3083765	3083765	Atriplex portulacoides L.	Atriplex portulacoides L.	3083765	accepted	Atriplex portulacoides L., 1753	376799	exact_match	Atriplex portulacoides	http://www.wikidata.org/entity/Q17244388	376799			ok_auto
Atriplex laciniata L.	3083783	3083783	Atriplex laciniata L.	Atriplex laciniata L.	3083783	accepted	Atriplex laciniata L.	325519	exact_match	Atriplex laciniata	http://www.wikidata.org/entity/Q1499205	325519			ok_auto
Chenopodium album L.	3083838	3083838	Chenopodium album L.	Chenopodium album L.	3083838	accepted	Chenopodium album L.	3559	exact_match	Chenopodium album	http://www.wikidata.org/entity/Q158610	3559			ok_auto
Chenopodium ficifolium Sm.	3083862	3083862	Chenopodium ficifolium Sm.	Chenopodium ficifolium Sm.	3083862	accepted	Chenopodium ficifolium Sm.	887860	exact_match	Chenopodium ficifolium	http://www.wikidata.org/entity/Q163123	887860			ok_auto
Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz	3083903	8357729	Chenopodium opulifolium Schrad.	Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz	3083903	homotypic synonym	Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz	1072226	exact_match	Chenopodium opulifolium	http://www.wikidata.org/entity/Q1272103	1072226			ok_auto
Chenopodium desiccatum A.Nelson	3083915	3083915	Chenopodium desiccatum A.Nelson	Chenopodium desiccatum A.Nelson	3083915	accepted	Chenopodium desiccatum A.Nelson	1072214	exact_match	Chenopodium desiccatum	http://www.wikidata.org/entity/Q5091531	1072214			ok_auto
Chenopodium berlandieri Moq.	3083920	3083920	Chenopodium berlandieri Moq.	Chenopodium berlandieri Moq.	3083920	accepted	Chenopodium berlandieri Moq.	345311	exact_match	Chenopodium berlandieri	http://www.wikidata.org/entity/Q820986	345311			ok_auto
Chenopodium vulvaria L.	3083932	3083932	Chenopodium vulvaria L.	Chenopodium vulvaria L.	3083932	accepted	Chenopodium vulvaria L.	1072232	exact_match	Chenopodium vulvaria	http://www.wikidata.org/entity/Q2119407	1072232			ok_auto
Chenopodium hircinum Schrad.	3083934	3083934	Chenopodium hircinum Schrad.	Chenopodium hircinum Schrad.	3083934	accepted	Chenopodium hircinum Schrad.	697017	exact_match	Chenopodium hircinum	http://www.wikidata.org/entity/Q889231	697017			ok_auto
Chenopodium strictum Roth	3083941	8127633	Chenopodium betaceum Andrz.	Chenopodium strictum Roth	3083941	synonym	Chenopodium strictum Roth	581245	exact_match	Chenopodium strictum	http://www.wikidata.org/entity/Q1519630	581245			ok_auto
Salsola collina Pall.	3083953	7475993	Kali collina (Pall.) Akhani & Roalson	Salsola collina Pall.	3083953	synonym	Salsola collina Pall.	525237	exact_match	Salsola collina	http://www.wikidata.org/entity/Q15226213	525237			ok_auto
Corispermum nitidum Kit. ex Schult.	3083973	3083973	Corispermum nitidum Kit. ex Schult.	Corispermum nitidum Kit. ex Schult.	3083973	accepted					http://www.wikidata.org/entity/Q15588979				no_match_incl_synonyms
Phytolacca americana L.	3084015	3084015	Phytolacca americana L.	Phytolacca americana L.	3084015	accepted	Phytolacca americana L.	3527	exact_match	Phytolacca americana	http://www.wikidata.org/entity/Q157853	3527			ok_auto
Portulaca grandiflora Hook.	3084700	3084700	Portulaca grandiflora Hook.	Portulaca grandiflora Hook.	3084700	accepted	Portulaca grandiflora Hook.	3583	exact_match	Portulaca grandiflora	http://www.wikidata.org/entity/Q159547	3583			ok_auto
Portulaca oleracea L.	3084719	3084719	Portulaca oleracea L.	Portulaca oleracea L.	3084719	accepted	Portulaca oleracea L.	46147	exact_match	Portulaca oleracea	http://www.wikidata.org/entity/Q158015	46147			ok_auto
Claytonia sibirica L.	3084742	3084742	Claytonia sibirica L.	Claytonia sibirica L.	3084742	accepted	Claytonia sibirica L.	89077	exact_match	Claytonia sibirica	http://www.wikidata.org/entity/Q2223143	89077			ok_auto
Claytonia perfoliata Donn ex Willd.	3084748	7095665	Claytonia perfoliata subsp. perfoliata	Claytonia perfoliata Donn ex Willd.	3084748	homotypic synonym	Claytonia perfoliata Donn ex Willd.	46146	exact_match	Claytonia perfoliata	http://www.wikidata.org/entity/Q1376670	46146			ok_auto
Mesembryanthemum nodiflorum L.	3084837	3084837	Mesembryanthemum nodiflorum L.	Mesembryanthemum nodiflorum L.	3084837	accepted	Mesembryanthemum nodiflorum L.	359585	exact_match	Mesembryanthemum nodiflorum	http://www.wikidata.org/entity/Q1535800	359585			ok_auto
Mesembryanthemum crystallinum L.	3084839	3084839	Mesembryanthemum crystallinum L.	Mesembryanthemum crystallinum L.	3084839	accepted	Mesembryanthemum crystallinum L.	3544	exact_match	Mesembryanthemum crystallinum	http://www.wikidata.org/entity/Q161473	3544			ok_auto
Alternanthera paronychioides A.St.-Hil.	3084922	3084922	Alternanthera paronychioides A.St.-Hil.	Alternanthera paronychioides A.St.-Hil.	3084922	accepted	Alternanthera paronychioides A.St.-Hil.	1167244	exact_match	Alternanthera paronychioides	http://www.wikidata.org/entity/Q104249633	1167244			ok_auto
Celosia argentea L.	3085191	3085191	Celosia argentea L.	Celosia argentea L.	3085191	accepted	Celosia argentea L.	46112	exact_match	Celosia argentea	http://www.wikidata.org/entity/Q161816	46112			ok_auto
Holosteum umbellatum L.	3085349	3085349	Holosteum umbellatum L.	Holosteum umbellatum L.	3085349	accepted	Holosteum umbellatum L.	325497	exact_match	Holosteum umbellatum	http://www.wikidata.org/entity/Q159201	325497			ok_auto
Saponaria ocymoides L.	3085357	3085357	Saponaria ocymoides L.	Saponaria ocymoides L.	3085357	accepted	Saponaria ocymoides L.	42033	exact_match	Saponaria ocymoides	http://www.wikidata.org/entity/Q159596	42033			ok_auto
Saponaria officinalis L.	3085360	3085360	Saponaria officinalis L.	Saponaria officinalis L.	3085360	accepted	Saponaria officinalis L.	3572	exact_match	Saponaria officinalis	http://www.wikidata.org/entity/Q156841	3572			ok_auto
Agrostemma githago L.	3085368	3085368	Agrostemma githago L.	Agrostemma githago L.	3085368	accepted	Agrostemma githago L., 1753	39848	exact_match	Agrostemma githago	http://www.wikidata.org/entity/Q147852	39848			ok_auto
Moehringia trinervia (L.) Clairv.	3085370	3085370	Moehringia trinervia (L.) Clairv.	Moehringia trinervia (L.) Clairv.	3085370	accepted	Moehringia trinervia (L.) Clairv.	169227	exact_match	Moehringia trinervia	http://www.wikidata.org/entity/Q159024	169227			ok_auto
Polycarpon tetraphyllum (L.) L.	3085381	3085381	Polycarpon tetraphyllum (L.) L.	Polycarpon tetraphyllum (L.) L.	3085381	accepted	Polycarpon tetraphyllum (L.) L.	115622	exact_match	Polycarpon tetraphyllum	http://www.wikidata.org/entity/Q3232597	115622			ok_auto
Sagina nodosa (L.) Fenzl	3085388	3085388	Sagina nodosa (L.) Fenzl	Sagina nodosa (L.) Fenzl	3085388	accepted	Sagina nodosa (L.) Fenzl	1155358	exact_match	Sagina nodosa	http://www.wikidata.org/entity/Q159035	1155358			ok_auto
Sagina procumbens L.	3085402	3085402	Sagina procumbens L.	Sagina procumbens L.	3085402	accepted	Sagina procumbens L., 1753	230724	exact_match	Sagina procumbens	http://www.wikidata.org/entity/Q158209	230724			ok_auto
Sagina maritima Don	3085407	3085407	Sagina maritima G.Don	Sagina maritima G.Don	3085407	accepted	Sagina maritima G.Don	1053390	exact_match	Sagina maritima	http://www.wikidata.org/entity/Q160080	1053390			ok_auto
Dianthus plumarius L.	3085412	3085412	Dianthus plumarius L.	Dianthus plumarius L.	3085412	accepted	Dianthus plumarius L.	129770	exact_match	Dianthus plumarius	http://www.wikidata.org/entity/Q159590	129770			ok_auto
Dianthus armeria L.	3085413	3085413	Dianthus armeria L.	Dianthus armeria L.	3085413	accepted	Dianthus armeria L., 1753	645197	exact_match	Dianthus armeria	http://www.wikidata.org/entity/Q158855	645197			ok_auto
Dianthus sylvestris Wulfen	3085419	3085419	Dianthus sylvestris Wulfen	Dianthus sylvestris Wulfen	3085419	accepted	Dianthus sylvestris Wulfen	288953	exact_match	Dianthus sylvestris	http://www.wikidata.org/entity/Q165080	288953			ok_auto
Dianthus caryophyllus L.	3085420	3085420	Dianthus caryophyllus L.	Dianthus caryophyllus L.	3085420	accepted	Dianthus caryophyllus L.	3570	exact_match	Dianthus caryophyllus	http://www.wikidata.org/entity/Q158984	3570			ok_auto
Dianthus barbatus L.	3085421	3085421	Dianthus barbatus L.	Dianthus barbatus L.	3085421	accepted	Dianthus barbatus L.	278075	exact_match	Dianthus barbatus	http://www.wikidata.org/entity/Q161745	278075			ok_auto
Dianthus arenarius L.	3085422	3085422	Dianthus arenarius L.	Dianthus arenarius L.	3085422	accepted	Dianthus arenarius L.	1217287	exact_match	Dianthus arenarius	http://www.wikidata.org/entity/Q162598	1217287			ok_auto
Dianthus deltoides L.	3085424	3085424	Dianthus deltoides L.	Dianthus deltoides L.	3085424	accepted	Dianthus deltoides L.	202448	exact_match	Dianthus deltoides	http://www.wikidata.org/entity/Q159756	202448			ok_auto
Cerastium arvense L.	3085433	3085433	Cerastium arvense L.	Cerastium arvense L.	3085433	accepted	Cerastium arvense L.	271558	exact_match	Cerastium arvense	http://www.wikidata.org/entity/Q1370878	271558			ok_auto
Cerastium semidecandrum L.	3085434	3085434	Cerastium semidecandrum L.	Cerastium semidecandrum L.	3085434	accepted	Cerastium semidecandrum L.	271564	exact_match	Cerastium semidecandrum	http://www.wikidata.org/entity/Q160064	271564			ok_auto
Cerastium dichotomum L.	3085435	3085435	Cerastium dichotomum L.	Cerastium dichotomum L.	3085435	accepted	Cerastium dichotomum L.	271586	exact_match	Cerastium dichotomum	http://www.wikidata.org/entity/Q15563488	271586			ok_auto
Cerastium tomentosum L.	3085438	3085438	Cerastium tomentosum L.	Cerastium tomentosum L.	3085438	accepted	Cerastium tomentosum L.	271552	exact_match	Cerastium tomentosum	http://www.wikidata.org/entity/Q114430	271552			ok_auto
Cerastium glomeratum Thuill.	3085440	3085440	Cerastium glomeratum Thuill.	Cerastium glomeratum Thuill.	3085440	accepted	Cerastium glomeratum Thuill.	3580	exact_match	Cerastium glomeratum	http://www.wikidata.org/entity/Q1753184	3580			ok_auto
Cerastium alpinum L.	3085450	3085450	Cerastium alpinum L.	Cerastium alpinum L.	3085450	accepted	Cerastium alpinum L.	271556	exact_match	Cerastium alpinum	http://www.wikidata.org/entity/Q162484	271556			ok_auto
Cerastium fontanum Baumg.	3085458	3085458	Cerastium fontanum Baumg.	Cerastium fontanum Baumg.	3085458	accepted	Cerastium fontanum Baumg.	230722	exact_match	Cerastium fontanum	http://www.wikidata.org/entity/Q9311819	230722			ok_auto
Cerastium diffusum Pers.	3085464	3085464	Cerastium diffusum Pers.	Cerastium diffusum Pers.	3085464	accepted	Cerastium diffusum Pers.	271567	exact_match	Cerastium diffusum	http://www.wikidata.org/entity/Q3010259	271567			ok_auto
Cerastium pumilum Curtis	3085469	3085469	Cerastium pumilum Curtis	Cerastium pumilum Curtis	3085469	accepted	Cerastium pumilum Curtis, 1777	271565	exact_match	Cerastium pumilum	http://www.wikidata.org/entity/Q1266124	271565	http://www.wikidata.org/entity/Q1266124	3085469	ok_auto
Petrorhagia prolifera (L.) P.W.Ball & Heywood	3085619	3085619	Petrorhagia prolifera (L.) P.W.Ball & Heywood	Petrorhagia prolifera (L.) P.W.Ball & Heywood	3085619	accepted	Petrorhagia prolifera (L.) P.W.Ball & Heywood	746822	exact_match	Petrorhagia prolifera	http://www.wikidata.org/entity/Q1038238	746822			ok_auto
Petrorhagia saxifraga (L.) Link	3085623	3085623	Petrorhagia saxifraga (L.) Link	Petrorhagia saxifraga (L.) Link	3085623	accepted	Petrorhagia saxifraga (L.) Link, 1831	46121	exact_match	Petrorhagia saxifraga	http://www.wikidata.org/entity/Q164337	46121			ok_auto
Spergularia rubra (L.) J.Presl & C.Presl	3085633	3085633	Spergularia rubra (L.) J.Presl & C.Presl	Spergularia rubra (L.) J.Presl & C.Presl	3085633	accepted	Spergularia rubra (L.) J.Presl & C.Presl	157641	exact_match	Spergularia rubra	http://www.wikidata.org/entity/Q1474695	157641			ok_auto
Honckenya peploides (L.) Ehrh.	3085776	3085776	Honckenya peploides (L.) Ehrh.	Honckenya peploides (L.) Ehrh.	3085776	accepted	Honckenya peploides (L.) Ehrh.	169223	exact_match	Honckenya peploides	http://www.wikidata.org/entity/Q157949	169223			ok_auto
Herniaria hirsuta L.	3085797	3085797	Herniaria hirsuta L.	Herniaria hirsuta L.	3085797	accepted	Herniaria hirsuta L.	1137871	exact_match	Herniaria hirsuta	http://www.wikidata.org/entity/Q164560	1137871	http://www.wikidata.org/entity/Q164560	3085797	ok_auto
Herniaria glabra L.	3085798	3085798	Herniaria glabra L.	Herniaria glabra L.	3085798	accepted	Herniaria glabra L.	115624	exact_match	Herniaria glabra	http://www.wikidata.org/entity/Q162783	115624			ok_auto
Spergula arvensis L.	3085810	3085810	Spergula arvensis L.	Spergula arvensis L.	3085810	accepted	Spergula arvensis L.	325515	exact_match	Spergula arvensis	http://www.wikidata.org/entity/Q162826	325515			ok_auto
Spergula morisonii Boreau	3085811	3085811	Spergula morisonii Boreau	Spergula morisonii Boreau	3085811	accepted	Spergula morisonii Boreau	1351832	exact_match	Spergula morisonii	http://www.wikidata.org/entity/Q159303	1351832			ok_auto
Spergula pentandra L.	3085814	3085814	Spergula pentandra L.	Spergula pentandra L.	3085814	accepted	Spergula pentandra L.	1534661	exact_match	Spergula pentandra	http://www.wikidata.org/entity/Q145965	1534661			ok_auto
Scleranthus annuus L.	3085894	3085894	Scleranthus annuus L.	Scleranthus annuus L.	3085894	accepted	Scleranthus annuus L.	230712	exact_match	Scleranthus annuus	http://www.wikidata.org/entity/Q159192	230712			ok_auto
Scleranthus perennis L.	3085895	3085895	Scleranthus perennis L.	Scleranthus perennis L.	3085895	accepted	Scleranthus perennis L.	230711	exact_match	Scleranthus perennis	http://www.wikidata.org/entity/Q159256	230711			ok_auto
Mirabilis jalapa L.	3086240	3086240	Mirabilis jalapa L.	Mirabilis jalapa L.	3086240	accepted	Mirabilis jalapa L.	3538	exact_match	Mirabilis jalapa	http://www.wikidata.org/entity/Q13710	3538			ok_auto
Cicerbita alpina (L.) Wallr.	3087634	3087634	Cicerbita alpina (L.) Wallr.	Cicerbita alpina (L.) Wallr.	3087634	accepted	Cicerbita alpina (L.) Wallr.	75961	exact_match	Cicerbita alpina	http://www.wikidata.org/entity/Q1477580	75961			ok_auto
Petasites paradoxus (Retz.) Baumg.	3088296	3088296	Petasites paradoxus (Retz.) Baumg.	Petasites paradoxus (Retz.) Baumg.	3088296	accepted	Petasites paradoxus (Retz.) Baumg.	1395548	exact_match	Petasites paradoxus	http://www.wikidata.org/entity/Q939978	1395548			ok_auto
Petasites japonicus (Siebold & Zucc.) Maxim.	3088310	3088310	Petasites japonicus (Siebold & Zucc.) Maxim.	Petasites japonicus (Siebold & Zucc.) Maxim.	3088310	accepted	Petasites japonicus (Siebold & Zucc.) Maxim.	186965	exact_match	Petasites japonicus	http://www.wikidata.org/entity/Q1204762	186965			ok_auto
Leucanthemella serotina (L.) Tzvelev	3088405	3088405	Leucanthemella serotina (L.) Tzvelev	Leucanthemella serotina (L.) Tzvelev	3088405	accepted	Leucanthemella serotina (L.) Tzvelev	99070	exact_match	Leucanthemella serotina	http://www.wikidata.org/entity/Q15548783	99070			ok_auto
Tagetes minuta L.	3088481	3088481	Tagetes minuta L.	Tagetes minuta L.	3088481	accepted	Tagetes minuta L.	169607	exact_match	Tagetes minuta	http://www.wikidata.org/entity/Q599870	169607			ok_auto
Tagetes erecta L.	3088488	3088488	Tagetes erecta L.	Tagetes erecta L.	3088488	accepted	Tagetes erecta L.	13708	exact_match	Tagetes erecta	http://www.wikidata.org/entity/Q759876	13708			ok_auto
Tagetes patula L.	3088492	3088488	Tagetes erecta L.	Tagetes patula L.	3088492	synonym	Tagetes patula L.	55843	exact_match	Tagetes patula	http://www.wikidata.org/entity/Q644934	55843			ok_auto
Xanthium ambrosioides Hook. & Arn.	3089140	3089140	Xanthium ambrosioides Hook. & Arn.	Xanthium ambrosioides Hook. & Arn.	3089140	accepted	Xanthium ambrosioides Hook. & Arn., 1841	1979452	exact_match	Xanthium ambrosioides	http://www.wikidata.org/entity/Q15573406	1979452			ok_auto
Xanthium orientale L.	3089146	3089146	Xanthium orientale L.	Xanthium orientale L.	3089146	accepted	Xanthium orientale L.	1534734	exact_match	Xanthium orientale	http://www.wikidata.org/entity/Q15572052	1534734			ok_auto
Xanthium spinosum L.	3089150	3089150	Xanthium spinosum L.	Xanthium spinosum L.	3089150	accepted	Xanthium spinosum L.	1053410	exact_match	Xanthium spinosum	http://www.wikidata.org/entity/Q643890	1053410			ok_auto
Xanthium pungens Wallr.	3089185	3089169	Xanthium chinense Mill.	Xanthium pungens Wallr.	3089185	synonym	Xanthium pungens Wallr., 1844	1979456	exact_match	Xanthium pungens	http://www.wikidata.org/entity/Q21300703	1979456			ok_auto
Centaurea depressa M.Bieb.	3089549	3089549	Centaurea depressa M.Bieb.	Centaurea depressa M.Bieb.	3089549	accepted	Centaurea depressa M.Bieb.	75640	exact_match	Centaurea depressa	http://www.wikidata.org/entity/Q5059017	75640			ok_auto
Prenanthes purpurea L.	3090783	3090783	Prenanthes purpurea L.	Prenanthes purpurea L.	3090783	accepted	Prenanthes purpurea L.	43204	exact_match	Prenanthes purpurea	http://www.wikidata.org/entity/Q849890	43204			ok_auto
Galatella sedifolia (L.) Greuter	3091620	3091620	Galatella sedifolia (L.) Greuter	Galatella sedifolia (L.) Greuter	3091620	accepted	Galatella sedifolia (L.) Greuter	1573923	exact_match	Galatella sedifolia	http://www.wikidata.org/entity/Q15596394	1573923			ok_auto
Galatella linosyris (L.) Rchb.fil.	3091677	3091677	Galatella linosyris (L.) Rchb.fil.	Galatella linosyris (L.) Rchb.fil.	3091677	accepted	Galatella linosyris (L.) Rchb.f.	1155252	exact_match	Galatella linosyris	http://www.wikidata.org/entity/Q1534538	1155252			ok_auto
Coleostephus myconis (L.) Rchb.fil.	3092083	3092083	Coleostephus myconis (L.) Rchb.fil.	Coleostephus myconis (L.) Rchb.fil.	3092083	accepted	Coleostephus myconis (L.) Rchb.f.	99042	exact_match	Coleostephus myconis	http://www.wikidata.org/entity/Q519088	99042			ok_auto
Silphium perfoliatum L.	3092576	3092576	Silphium perfoliatum L.	Silphium perfoliatum L.	3092576	accepted	Silphium perfoliatum L.	53588	exact_match	Silphium perfoliatum	http://www.wikidata.org/entity/Q1267255	53588			ok_auto
Callistephus chinensis (L.) Nees	3092946	3092946	Callistephus chinensis (L.) Nees	Callistephus chinensis (L.) Nees	3092946	accepted	Callistephus chinensis (L.) Nees	13379	exact_match	Callistephus chinensis	http://www.wikidata.org/entity/Q312441	13379			ok_auto
Picris hieracioides L.	3093337	3093337	Picris hieracioides L.	Picris hieracioides L.	3093337	accepted	Picris hieracioides L., 1753	212690	exact_match	Picris hieracioides	http://www.wikidata.org/entity/Q151439	212690			ok_auto
Hypochaeris maculata L.	3093693	7883344	Trommsdorffia maculata subsp. maculata	Hypochaeris maculata L.	3093693	synonym	Hypochaeris maculata L.	58650	exact_match	Hypochaeris maculata	http://www.wikidata.org/entity/Q587353	58650			ok_auto
Hypochaeris radicata L.	3093702	3093702	Hypochaeris radicata L.	Hypochaeris radicata L.	3093702	accepted	Hypochaeris radicata L.	58656	exact_match	Hypochaeris radicata	http://www.wikidata.org/entity/Q421057	58656			ok_auto
Hypochaeris uniflora Vill.	3093841	5387347	Trommsdorffia uniflora (Vill.) Soják	Hypochaeris uniflora Vill.	3093841	heterotypic synonym	Hypochaeris uniflora Vill.	58658	exact_match	Hypochaeris uniflora	http://www.wikidata.org/entity/Q1277615	58658			ok_auto
Hypochaeris glabra L.	3093911	3093911	Hypochaeris glabra L.	Hypochaeris glabra L.	3093911	accepted	Hypochaeris glabra L.	58647	exact_match	Hypochaeris glabra	http://www.wikidata.org/entity/Q3493822	58647			ok_auto
Symphyotrichum subulatum (Michx.) G.L.Nesom	3094253	3094253	Symphyotrichum subulatum (Michx.) G.L.Nesom	Symphyotrichum subulatum (Michx.) G.L.Nesom	3094253	accepted	Symphyotrichum subulatum (Michx.) G.L.Nesom, 1995	71035	exact_match	Symphyotrichum subulatum	http://www.wikidata.org/entity/Q19848978	71035			ok_auto
Carpesium cernuum L.	3094841	3094841	Carpesium cernuum L.	Carpesium cernuum L.	3094841	accepted	Carpesium cernuum L.	119173	exact_match	Carpesium cernuum	http://www.wikidata.org/entity/Q1985689	119173			ok_auto
Onopordum acanthium L.	3094900	3094900	Onopordum acanthium L.	Onopordum acanthium L.	3094900	accepted	Onopordum acanthium L.	92915	exact_match	Onopordum acanthium	http://www.wikidata.org/entity/Q30166	92915			ok_auto
Onopordum tauricum Willd.	3094939	3094939	Onopordum tauricum Willd.	Onopordum tauricum Willd.	3094939	accepted	Onopordum tauricum Willd.	314014	exact_match	Onopordum tauricum	http://www.wikidata.org/entity/Q7094510	314014			ok_auto
Pulicaria dysenterica (L.) Bernh.	3095609	3095609	Pulicaria dysenterica (L.) Bernh.	Pulicaria dysenterica (L.) Bernh.	3095609	accepted	Pulicaria dysenterica (L.) Bernh.	56535	exact_match	Pulicaria dysenterica	http://www.wikidata.org/entity/Q743794	56535			ok_auto
Mauranthemum paludosum (Poir.) Vogt & Oberpr.	3096529	3096529	Mauranthemum paludosum (Poir.) Vogt & Oberpr.	Mauranthemum paludosum (Poir.) Vogt & Oberpr.	3096529	accepted	Mauranthemum paludosum (Poir.) Vogt & Oberpr.	99080	exact_match	Mauranthemum paludosum	http://www.wikidata.org/entity/Q10647657	99080			ok_auto
Tolpis barbata (L.) Gaertn.	3097166	3097166	Tolpis barbata (L.) Gaertn.	Tolpis barbata (L.) Gaertn.	3097166	accepted	Tolpis barbata (L.) Gaertn.	122550	exact_match	Tolpis barbata	http://www.wikidata.org/entity/Q1438847	122550			ok_auto
