dataset_scientificName	dataset_taxonID	acceptedNameUsageID	acceptedName	gbif_speciesName	gbif_taxonID	taxonomicStatus	ncbi_speciesName	ncbi_taxonID	status	ncbi_acceptedName	gbif_wikidata_uri	ncbi_taxonID_wd	ncbi_wikidata_uri	gbif_taxonID_wd	curation
Gentiana verna L.	8232412	8232412	Gentiana verna L.	Gentiana verna L.	8232412	accepted	Gentiana verna L.	38855	exact_match	Gentiana verna			http://www.wikidata.org/entity/Q159389	3170039	wd_batch_update_gbif_taxonid
Moenchia mantica (L.) Bartl.	8237138	8237138	Moenchia mantica (L.) Bartl.	Moenchia mantica (L.) Bartl.	8237138	accepted	Moenchia mantica (L.) Bartl.	1137875	exact_match	Moenchia mantica			http://www.wikidata.org/entity/Q15572376	5585288	wd_batch_update_gbif_taxonid
Rubus glauciformis Gust. ex H.Hyl.	8238184	8238184	Rubus glauciformis Gust. ex H.Hyl.	Rubus glauciformis Gust. ex H.Hyl.	8238184	accepted	Rubus glauciformis (Gust.) H.Hyl., 1942	2785551	exact_match	Rubus glauciformis			http://www.wikidata.org/entity/Q17271725	3000035	wd_batch_update_gbif_taxonid
Veronica urticifolia Jacq.	8242995	8242995	Veronica urticifolia Jacq.	Veronica urticifolia Jacq.	8242995	accepted	Veronica urticifolia Jacq.	165344	exact_match	Veronica urticifolia			http://www.wikidata.org/entity/Q160281	3724564	wd_batch_update_gbif_taxonid
Cyperus longus L.	8243603	8243603	Cyperus longus L.	Cyperus longus L.	8243603	accepted	Cyperus longus L.	76433	exact_match	Cyperus longus			http://www.wikidata.org/entity/Q2425310	2714852	wd_batch_update_gbif_taxonid
Adonis flammea Jacq.	8246651	8246651	Adonis flammea Jacq.	Adonis flammea Jacq.	8246651	accepted	Adonis flammea Jacq.	1532246	exact_match	Adonis flammea			http://www.wikidata.org/entity/Q149652	7277858	wd_batch_update_gbif_taxonid
Crataegus laevigata (Poir.) DC.	8252683	8252683	Crataegus laevigata (Poir.) DC.	Crataegus laevigata (Poir.) DC.	8252683	accepted	Crataegus laevigata (Poir.) DC.	298643	exact_match	Crataegus laevigata			http://www.wikidata.org/entity/Q159553	3015796	wd_batch_update_gbif_taxonid
Carex leporina L.	8285827	8285827	Carex leporina L.	Carex leporina L.	8285827	accepted	Carex leporina L.	372273	exact_match	Carex leporina			http://www.wikidata.org/entity/Q21155739	2721956	wd_batch_update_gbif_taxonid
Scorzonera laciniata L.	8286501	8286501	Scorzonera laciniata L.	Scorzonera laciniata L.	8286501	accepted	Scorzonera laciniata L., 1753	261613	exact_match	Scorzonera laciniata			http://www.wikidata.org/entity/Q225569	3110927	wd_batch_update_gbif_taxonid
Rubus vestitus Weihe & Nees	8289268	8289268	Rubus vestitus Weihe & Nees	Rubus vestitus Weihe & Nees	8289268	accepted	Rubus vestitus Weihe & Nees	1546479	exact_match	Rubus vestitus			http://www.wikidata.org/entity/Q17251777	2989017	wd_batch_update_gbif_taxonid
Galinsoga quadriradiata Ruiz & Pav.	8298495	8298495	Galinsoga quadriradiata Ruiz & Pav.	Galinsoga quadriradiata Ruiz & Pav.	8298495	accepted	Galinsoga quadriradiata Ruiz & Pav.	183030	exact_match	Galinsoga quadriradiata			http://www.wikidata.org/entity/Q614880	3132567	wd_batch_update_gbif_taxonid
Poa trivialis L.	8300875	8300875	Poa trivialis L.	Poa trivialis L.	8300875	accepted	Poa trivialis L.	89684	exact_match	Poa trivialis			http://www.wikidata.org/entity/Q159118	2704266	wd_batch_update_gbif_taxonid
Centaurea phrygia L.	8305028	8305028	Centaurea phrygia L.	Centaurea phrygia L.	8305028	accepted	Centaurea phrygia L.	910632	exact_match	Centaurea phrygia			http://www.wikidata.org/entity/Q2716154	3127957	wd_batch_update_gbif_taxonid
Cirsium spinosissimum (L.) Scop.	8322056	8322056	Cirsium spinosissimum (L.) Scop.	Cirsium spinosissimum (L.) Scop.	8322056	accepted	Cirsium spinosissimum (L.) Scop., 1772	196741	exact_match	Cirsium spinosissimum			http://www.wikidata.org/entity/Q1939175	3112681	wd_batch_update_gbif_taxonid
Veronica montana L.	8328247	8328247	Veronica montana L.	Veronica montana L.	8328247	accepted	Veronica montana L.	165339	exact_match	Veronica montana			http://www.wikidata.org/entity/Q159502	3729146	wd_batch_update_gbif_taxonid
Carex tomentosa L.	8346717	8346717	Carex tomentosa L.	Carex tomentosa L.	8346717	accepted	Carex tomentosa L.	140859	exact_match	Carex tomentosa			http://www.wikidata.org/entity/Q165013	2724521	wd_batch_update_gbif_taxonid
Trifolium ornithopodioides L.	8347243	8347243	Trifolium ornithopodioides L.	Trifolium ornithopodioides L.	8347243	accepted	Trifolium ornithopodioides L.	74525	exact_match	Trifolium ornithopodioides			http://www.wikidata.org/entity/Q2529978	5359472	wd_batch_update_gbif_taxonid
Hedera helix L.	8351737	8351737	Hedera helix L.	Hedera helix L.	8351737	accepted	Hedera helix L.	4052	exact_match	Hedera helix			http://www.wikidata.org/entity/Q26354	3036074	wd_batch_update_gbif_taxonid
Gentiana utriculosa L.	8352976	8352976	Gentiana utriculosa L.	Gentiana utriculosa L.	8352976	accepted	Gentiana utriculosa L.	49958	exact_match	Gentiana utriculosa			http://www.wikidata.org/entity/Q160358	7269813	wd_batch_update_gbif_taxonid
Torilis leptophylla (L.) Rchb.fil.	8364220	8364220	Torilis leptophylla (L.) Rchb.fil.	Torilis leptophylla (L.) Rchb.fil.	8364220	accepted	Torilis leptophylla (L.) Rchb. f.	79187	exact_match	Torilis leptophylla			http://www.wikidata.org/entity/Q9088521	3034821	wd_batch_update_gbif_taxonid
Cornus alba L.	8365953	8365953	Cornus alba L.	Cornus alba L.	8365953	accepted	Cornus alba L.	367337	exact_match	Cornus alba			http://www.wikidata.org/entity/Q158228	6427526	wd_batch_update_gbif_taxonid
Jasione montana L.	8366345	8366345	Jasione montana L.	Jasione montana L.	8366345	accepted	Jasione montana L.	239452	exact_match	Jasione montana			http://www.wikidata.org/entity/Q245982	3165773	wd_batch_update_gbif_taxonid
Sideritis hyssopifolia L.	8372368	8372368	Sideritis hyssopifolia L.	Sideritis hyssopifolia L.	8372368	accepted	Sideritis hyssopifolia L.	155250	exact_match	Sideritis hyssopifolia			http://www.wikidata.org/entity/Q2601501	7307681	wd_batch_update_gbif_taxonid
Artemisia annua L.	8373355	8373355	Artemisia annua L.	Artemisia annua L.	8373355	accepted	Artemisia annua L.	35608	exact_match	Artemisia annua			http://www.wikidata.org/entity/Q1308044	3121605	wd_batch_update_gbif_taxonid
Primula veris L.	8377689	8377689	Primula veris L.	Primula veris L.	8377689	accepted	Primula veris L.	170927	exact_match	Primula veris			http://www.wikidata.org/entity/Q157552	5414325	wd_batch_update_gbif_taxonid
Tamarix gallica L.	8380575	8380575	Tamarix gallica L.	Tamarix gallica L.	8380575	accepted	Tamarix gallica L.	125585	exact_match	Tamarix gallica			http://www.wikidata.org/entity/Q164285	2874695	wd_batch_update_gbif_taxonid
Rhynchospora fusca (L.) W.T.Aiton	8388555	8388555	Rhynchospora fusca (L.) W.T.Aiton	Rhynchospora fusca (L.) W.T.Aiton	8388555	accepted	Rhynchospora fusca (L.) W.T.Aiton	529450	exact_match	Rhynchospora fusca			http://www.wikidata.org/entity/Q159345	2721154	wd_batch_update_gbif_taxonid
Dianthus carthusianorum L.	8400876	8400876	Dianthus carthusianorum L.	Dianthus carthusianorum L.	8400876	accepted	Dianthus carthusianorum L.	288951	exact_match	Dianthus carthusianorum			http://www.wikidata.org/entity/Q159735	3085414	wd_batch_update_gbif_taxonid
Callitriche brutia Petagna	8402883	8402883	Callitriche brutia Petagna	Callitriche brutia Petagna	8402883	accepted	Callitriche brutia Petagna	119584	exact_match	Callitriche brutia			http://www.wikidata.org/entity/Q15349016	6045845	wd_batch_update_gbif_taxonid
Cuscuta hyalina Roth	8406906	8406906	Cuscuta hyalina Roth	Cuscuta hyalina Roth	8406906	accepted	Cuscuta hyalina Roth	437267	exact_match	Cuscuta hyalina			http://www.wikidata.org/entity/Q15485005	3678709	wd_batch_update_gbif_taxonid
Oxalis corniculata L.	8427624	8427624	Oxalis corniculata L.	Oxalis corniculata L.	8427624	accepted	Oxalis corniculata L.	212256	exact_match	Oxalis corniculata			http://www.wikidata.org/entity/Q162795	2891729	wd_batch_update_gbif_taxonid
Chondrilla juncea L.	8537667	8537667	Chondrilla juncea L.	Chondrilla juncea L.	8537667	accepted	Chondrilla juncea L., 1753	75963	exact_match	Chondrilla juncea			http://www.wikidata.org/entity/Q116137	5403805	wd_batch_update_gbif_taxonid
Guizotia abyssinica (L.fil.) Cass.	8584304	8584304	Guizotia abyssinica (L.fil.) Cass.	Guizotia abyssinica (L.fil.) Cass.	8584304	accepted	Guizotia abyssinica (L.f.) Cass., 1829	4230	exact_match	Guizotia abyssinica			http://www.wikidata.org/entity/Q1818500	3088634	wd_batch_update_gbif_taxonid
Hieracium murorum L.	8605056	8605056	Hieracium murorum L.	Hieracium murorum L.	8605056	accepted	Hieracium murorum L.	212671	exact_match	Hieracium murorum			http://www.wikidata.org/entity/Q900420	3134959	wd_batch_update_gbif_taxonid
Lactuca viminea (L.) J.Presl & C.Presl	8625614	8625614	Lactuca viminea (L.) J.Presl & C.Presl	Lactuca viminea (L.) J.Presl & C.Presl	8625614	accepted	Lactuca viminea (L.) J.Presl & C.Presl	75951	exact_match	Lactuca viminea			http://www.wikidata.org/entity/Q2177531	3140305	wd_batch_update_gbif_taxonid
Pinellia ternata (Thunb.) Makino	8678824	8678824	Pinellia ternata (Thunb.) Makino	Pinellia ternata (Thunb.) Makino	8678824	accepted	Pinellia ternata (Thunb.) Makino	199225	exact_match	Pinellia ternata			http://www.wikidata.org/entity/Q1258277	2870061	wd_batch_update_gbif_taxonid
Orchis purpurea Huds.	8794742	8794742	Orchis purpurea Huds.	Orchis purpurea Huds.	8794742	accepted	Orchis purpurea Huds.	59346	exact_match	Orchis purpurea			http://www.wikidata.org/entity/Q159295	2849512	wd_batch_update_gbif_taxonid
Nymphoides peltata (S.G.Gmel.) Kuntze	8810827	8810827	Nymphoides peltata (S.G.Gmel.) Kuntze	Nymphoides peltata (S.G.Gmel.) Kuntze	8810827	accepted	Nymphoides peltata (S.G.Gmel.) Kuntze	49614	exact_match	Nymphoides peltata			http://www.wikidata.org/entity/Q159743	5341509	wd_batch_update_gbif_taxonid
Leucanthemum vulgare Lam.	8848598	8848598	Leucanthemum vulgare Lam.	Leucanthemum vulgare Lam.	8848598	accepted	Leucanthemum vulgare Lam.	99072	exact_match	Leucanthemum vulgare			http://www.wikidata.org/entity/Q27164	5400982	wd_batch_update_gbif_taxonid
Anemonastrum narcissiflorum (L.) Holub	8870733	8870733	Anemonastrum narcissiflorum (L.) Holub	Anemonastrum narcissiflorum (L.) Holub	8870733	accepted	Anemonastrum narcissiflorum (L.) Holub, 1973	168002	exact_match	Anemone narcissiflora			http://www.wikidata.org/entity/Q161043	3033234	wd_batch_update_gbif_taxonid
Pinus jeffreyi Balf.	8892957	8892957	Pinus jeffreyi Balf.	Pinus jeffreyi Balf.	8892957	accepted	Pinus jeffreyi Balf.	55061	exact_match	Pinus jeffreyi			http://www.wikidata.org/entity/Q251370	5285010	wd_batch_update_gbif_taxonid
Veronica prostrata L.	8903918	8903918	Veronica prostrata L.	Veronica prostrata L.	8903918	accepted	Veronica prostrata L.	501339	exact_match	Veronica prostrata			http://www.wikidata.org/entity/Q158938	3727348	wd_batch_update_gbif_taxonid
Amaranthus blitum L.	8911082	8911082	Amaranthus blitum L.	Amaranthus blitum L.	8911082	accepted	Amaranthus blitum L.	338571	exact_match	Amaranthus blitum			http://www.wikidata.org/entity/Q160572	5384336	wd_batch_update_gbif_taxonid
Dryopteris affinis (Lowe) Fraser-Jenk.	8915858	8915858	Dryopteris affinis (Lowe) Fraser-Jenk.	Dryopteris affinis (Lowe) Fraser-Jenk.	8915858	accepted	Dryopteris affinis (Lowe) Fraser-Jenk.	239547	exact_match	Dryopteris affinis			http://www.wikidata.org/entity/Q2036293	7319754	wd_batch_update_gbif_taxonid
Empetrum nigrum L.	8925249	8925249	Empetrum nigrum L.	Empetrum nigrum L.	8925249	accepted	Empetrum nigrum L.	191066	exact_match	Empetrum nigrum			http://www.wikidata.org/entity/Q202305	2888370	wd_batch_update_gbif_taxonid
Sagina apetala Ard.	8941837	8941837	Sagina apetala Ard.	Sagina apetala Ard.	8941837	accepted	Sagina apetala Ard.	1053389	exact_match	Sagina apetala			http://www.wikidata.org/entity/Q162256	3085405	wd_batch_update_gbif_taxonid
Phleum alpinum L.	8952395	8952395	Phleum alpinum L.	Phleum alpinum L.	8952395	accepted	Phleum alpinum L.	669775	exact_match	Phleum alpinum			http://www.wikidata.org/entity/Q2555142	2706012	wd_batch_update_gbif_taxonid
Alnus alnobetula (Ehrh.) K.Koch	8956987	8956987	Alnus alnobetula (Ehrh.) K.Koch	Alnus alnobetula (Ehrh.) K.Koch	8956987	accepted	Alnus alnobetula (Ehrh.) K.Koch, 1872	38784	exact_match	Alnus alnobetula			http://www.wikidata.org/entity/Q20720096	2876362	wd_batch_update_gbif_taxonid
Typha ×glauca Godr.	8960288	8960288	Typha glauca Godr.	Typha glauca Godr.	8960288	accepted	Typha x glauca Godr.	747364	exact_match	Typha x glauca			http://www.wikidata.org/entity/Q15512474	5289468	wd_batch_update_gbif_taxonid
Physalis philadelphica Lam.	8969026	8969026	Physalis philadelphica Lam.	Physalis philadelphica Lam.	8969026	accepted	Physalis philadelphica Lam.	304130	exact_match	Physalis philadelphica			http://www.wikidata.org/entity/Q622525	5341801	wd_batch_update_gbif_taxonid
Odontites vernus (Bellardi) Dumort.	8971475	8971475	Odontites vernus (Bellardi) Dumort.	Odontites vernus (Bellardi) Dumort.	8971475	accepted	Odontites vernus (Bellardi) Dumort.	644195	exact_match	Odontites vernus			http://www.wikidata.org/entity/Q159924	5415025	wd_batch_update_gbif_taxonid
Silene italica (L.) Pers.	8993502	8993502	Silene italica (L.) Pers.	Silene italica (L.) Pers.	8993502	accepted	Silene italica (L.) Pers., 1805	42037	exact_match	Silene italica			http://www.wikidata.org/entity/Q12217878	5384743	wd_batch_update_gbif_taxonid
Oenothera parviflora L.	8994150	8994150	Oenothera parviflora L.	Oenothera parviflora L.	8994150	accepted	Oenothera parviflora L.	482429	exact_match	Oenothera parviflora			http://www.wikidata.org/entity/Q163374	3188833	wd_batch_update_gbif_taxonid
Montia fontana L.	9004024	9004024	Montia fontana L.	Montia fontana L.	9004024	accepted	Montia fontana L.	313220	exact_match	Montia fontana			http://www.wikidata.org/entity/Q158517	3084783	wd_batch_update_gbif_taxonid
Orchis palustris Jacq.	9006573	2808399	Anacamptis palustris (Jacq.) R.M.Bateman, Pridgeon & M.W.Chase	Orchis palustris Jacq.	9006573	homotypic synonym	Orchis palustris Jacq.	59341	exact_match	Anacamptis palustris	http://www.wikidata.org/entity/Q39317386				wd_batch_add_ncbi_taxonid
Centaurea montana L.	9023462	9023462	Centaurea montana L.	Centaurea montana L.	9023462	accepted	Centaurea montana L.	41537	exact_match	Centaurea montana			http://www.wikidata.org/entity/Q819191	3127637	wd_batch_update_gbif_taxonid
Galium mollugo L.	9039392	9039392	Galium mollugo L.	Galium mollugo L.	9039392	accepted	Galium mollugo L.	254777	exact_match	Galium mollugo			http://www.wikidata.org/entity/Q159744	2915087	wd_batch_update_gbif_taxonid
Neslia paniculata (L.) Desv.	9040863	9040863	Neslia paniculata (L.) Desv.	Neslia paniculata (L.) Desv.	9040863	accepted	Neslia paniculata (L.) Desv.	98023	exact_match	Neslia paniculata			http://www.wikidata.org/entity/Q159445	3047146	wd_batch_update_gbif_taxonid
Aphanes microcarpa (Boiss. & Reut.) Rothm.	9062455	9062455	Aphanes microcarpa (Boiss. & Reut.) Rothm.	Aphanes microcarpa (Boiss. & Reut.) Rothm.	9062455	accepted	Aphanes microcarpa (Boiss. & Reut.) Rothm.	1053328	exact_match	Alchemilla microcarpa			http://www.wikidata.org/entity/Q9597623	3012058	wd_batch_update_gbif_taxonid
Galium verum L.	9063248	9063248	Galium verum L.	Galium verum L.	9063248	accepted	Galium verum L.	462873	exact_match	Galium verum			http://www.wikidata.org/entity/Q156854	2914401	wd_batch_update_gbif_taxonid
Erigeron alpinus L.	9074530	9074530	Erigeron alpinus L.	Erigeron alpinus L.	9074530	accepted	Erigeron alpinus L.	1532809	exact_match	Erigeron alpinus			http://www.wikidata.org/entity/Q3555855	3147129	wd_batch_update_gbif_taxonid
Amaranthus hypochondriacus L.	9080185	9080185	Amaranthus hypochondriacus L.	Amaranthus hypochondriacus L.	9080185	accepted	Amaranthus hypochondriacus L., 1753	28502	exact_match	Amaranthus hypochondriacus			http://www.wikidata.org/entity/Q159611	6109718	wd_batch_update_gbif_taxonid
Iris variegata L.	9082208	9082208	Iris variegata L.	Iris variegata L.	9082208	accepted	Iris variegata L.	1533149	exact_match	Iris variegata			http://www.wikidata.org/entity/Q164360	5298781	wd_batch_update_gbif_taxonid
Galium pumilum Murray	9121716	9121716	Galium pumilum Murray	Galium pumilum Murray	9121716	accepted	Galium pumilum Murray	715709	exact_match	Galium pumilum			http://www.wikidata.org/entity/Q159360	2913632	wd_batch_update_gbif_taxonid
Lactuca tatarica (L.) C.A.Mey.	9123250	9123250	Lactuca tatarica (L.) C.A.Mey.	Lactuca tatarica (L.) C.A.Mey.	9123250	accepted	Lactuca tatarica (L.) C.A.Mey.	75952	exact_match	Lactuca tatarica			http://www.wikidata.org/entity/Q2395449	3140270	wd_batch_update_gbif_taxonid
Alnus incana (L.) Moench	9148577	9148577	Alnus incana (L.) Moench	Alnus incana (L.) Moench	9148577	accepted	Alnus incana (L.) Moench	3516	exact_match	Alnus incana			http://www.wikidata.org/entity/Q157641	2876388	wd_batch_update_gbif_taxonid
Solanum nigrum L.	9150405	9150405	Solanum nigrum L.	Solanum nigrum L.	9150405	accepted	Solanum nigrum L.	4112	exact_match	Solanum nigrum			http://www.wikidata.org/entity/Q146400	2932865	wd_batch_update_gbif_taxonid
Medicago sativa L.	9151957	9151957	Medicago sativa L.	Medicago sativa L.	9151957	accepted	Medicago sativa L.	3879	exact_match	Medicago sativa			http://www.wikidata.org/entity/Q156106	2965324	wd_batch_update_gbif_taxonid
Silene vulgaris (Moench) Garcke	9172281	9172281	Silene vulgaris (Moench) Garcke	Silene vulgaris (Moench) Garcke	9172281	accepted	Silene vulgaris (Moench) Garcke, 1869	42043	exact_match	Silene vulgaris			http://www.wikidata.org/entity/Q511103	5384802	wd_batch_update_gbif_taxonid
Allium scorodoprasum L.	9177060	9177060	Allium scorodoprasum L.	Allium scorodoprasum L.	9177060	accepted	Allium scorodoprasum L.	166823	exact_match	Allium scorodoprasum			http://www.wikidata.org/entity/Q161099	2857420	wd_batch_update_gbif_taxonid
Vicia villosa Roth	9182154	9182154	Vicia villosa Roth	Vicia villosa Roth	9182154	accepted	Vicia villosa Roth	3911	exact_match	Vicia villosa			http://www.wikidata.org/entity/Q159752	2974915	wd_batch_update_gbif_taxonid
Calendula arvensis L.	9182765	9182765	Calendula arvensis L.	Calendula arvensis L.	9182765	accepted	Calendula arvensis L.	99035	exact_match	Calendula arvensis			http://www.wikidata.org/entity/Q149561	5391490	wd_batch_update_gbif_taxonid
Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.	9184619	9184619	Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.	Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.	9184619	accepted	Nasturtium microphyllum Boenn. ex Rchb.	82289	exact_match	Nasturtium microphyllum			http://www.wikidata.org/entity/Q164692	5375470	wd_batch_update_gbif_taxonid
Epilobium ciliatum Raf.	9188840	9188840	Epilobium ciliatum Raf.	Epilobium ciliatum Raf.	9188840	accepted	Epilobium ciliatum Raf.	33132	exact_match	Epilobium ciliatum			http://www.wikidata.org/entity/Q164151	3189096	wd_batch_update_gbif_taxonid
Helianthus annuus L.	9206251	9206251	Helianthus annuus L.	Helianthus annuus L.	9206251	accepted	Helianthus annuus L.	4232	exact_match	Helianthus annuus			http://www.wikidata.org/entity/Q171497	3119195	wd_batch_update_gbif_taxonid
Platanthera bifolia (L.) Rich.	9213153	9213153	Platanthera bifolia (L.) Rich.	Platanthera bifolia (L.) Rich.	9213153	accepted	Platanthera bifolia (L.) Rich.	431291	exact_match	Platanthera bifolia			http://www.wikidata.org/entity/Q157433	2798242	wd_batch_update_gbif_taxonid
Cotoneaster symondsii T.Moore	9406329	9406329	Cotoneaster symondsii T.Moore	Cotoneaster symondsii T.Moore	9406329	accepted	Cotoneaster symondsii T.Moore, 1861	2071428	exact_match	Cotoneaster symondsii			http://www.wikidata.org/entity/Q21250689	4938576	wd_batch_update_gbif_taxonid
Achillea erba-rotta All.	9536147	9536147	Achillea erba-rotta All.	Achillea erba-rotta All.	9536147	accepted	Achillea erba-rotta All.	282734	exact_match	Achillea erba-rotta			http://www.wikidata.org/entity/Q685946	3120266	wd_batch_update_gbif_taxonid
Helianthemum apenninum (L.) Mill.	9823314	9823314	Helianthemum apenninum (L.) Mill.	Helianthemum apenninum (L.) Mill.	9823314	accepted	Helianthemum apenninum (L.) Mill.	482940	exact_match	Helianthemum apenninum			http://www.wikidata.org/entity/Q164006	7331290	wd_batch_update_gbif_taxonid
