dataset_scientificName	dataset_taxonID	acceptedNameUsageID	acceptedName	gbif_speciesName	gbif_taxonID	taxonomicStatus	ncbi_speciesName	ncbi_taxonID	status	ncbi_acceptedName	gbif_wikidata_uri	ncbi_taxonID_wd	ncbi_wikidata_uri	gbif_taxonID_wd	curation
Picea orientalis (L.) Link	7592320	5284794	Picea orientalis (L.) Peterm.	Picea orientalis (L.) Link	7592320	homotypic synonym	Picea orientalis (L.) Peterm.	224734	author_mismatch	Picea orientalis			http://www.wikidata.org/entity/Q1145286	5284794	possible_homonym
Carex curvata Knaf	7594735	2724120	Carex praecox Schreb.	Carex curvata Knaf	7594735	synonym	Carex curvata Knaf	240663	exact_match	Carex curvata			http://www.wikidata.org/entity/Q12043115	2710370	gbif_verify_synonym
Rubus canaliculatus P.J.Müll.	7597485	7597485	Rubus canaliculatus P.J.Müll.	Rubus canaliculatus P.J.Müll.	7597485	accepted	Rubus canaliculatus	1546334	noauthor	Rubus canaliculatus			http://www.wikidata.org/entity/Q17247356	2999001	possible_homonym
Rosa gremlii (Christ) Gremli	7602666	8174785	Rosa rubiginosa L.	Rosa caryophyllacea Christ	8424800	heterotypic synonym	Rosa caryophyllacea	1006178	noauthor	Rosa caryophyllacea			http://www.wikidata.org/entity/Q15546583	3007473	possible_homonym
Rosa gremlii (Christ) Gremli	7602666	8174785	Rosa rubiginosa L.	Rosa columnifera Schwertschl.	7876480	synonym	Rosa columnifera (Schwertschl.) Henker & G.Schulze	267234	author_mismatch	Rosa columnifera					possible_homonym
Rosa gremlii (Christ) Gremli	7602666	8174785	Rosa rubiginosa L.	Rosa comosa Ripart	3008661	synonym	Rosa cymosa	117261	fuzzy	Rosa cymosa			http://www.wikidata.org/entity/Q148441	3005661	other
Rosa gremlii (Christ) Gremli	7602666	8174785	Rosa rubiginosa L.	Rosa foetida Salisb.	8428125	heterotypic synonym	Rosa foetida	74629	noauthor	Rosa foetida			http://www.wikidata.org/entity/Q134801	3006902	possible_homonym
Lonicera orientalis Lam.	7604273	5599201	Lonicera caucasica subsp. orientalis (Lam.) D.F.Chamb. & Long	Lonicera orientalis Lam.	7604273	homotypic synonym	Lonicera orientalis Lam.	49607	exact_match	Lonicera orientalis			http://www.wikidata.org/entity/Q16121245	7272720	gbif_verify_synonym
Helictotrichon versicolor (Vill.) Pilg.	7610777	7344732	Helictochloa versicolor (Vill.) Romero Zarco	Helictotrichon versicolor (Vill.) Pilg.	7610777	homotypic synonym	Helictotrichon versicolor (Vill.) Schult. & Schult.f.	87474	author_mismatch	Helictochloa versicolor			http://www.wikidata.org/entity/Q50843064	7344732	possible_homonym
Campsis radicans (L.) Seem.	7613490	7613490	Campsis radicans (L.) Seem.	Campsis radicans (L.) Seem.	7613490	accepted	Campsis radicans (L.) Seem. ex Bureau	83937	author_mismatch	Campsis radicans			http://www.wikidata.org/entity/Q468778	3172549	possible_homonym
Lappula deflexa (Wahlenb.) Ces.	7615595	7615595	Lappula deflexa (Wahlenb.) Ces.	Lappula deflexa (Wahlenb.) Ces.	7615595	accepted	Lappula deflexa (Wahlenb.) Garcke	543572	author_mismatch	Lappula deflexa			http://www.wikidata.org/entity/Q165099	6395030	possible_homonym
Salix ×ehrhartiana Sm.	7617444	5582592	Salix ×hexandra Ehrh.	Salix alba A.Kern.	8042646	heterotypic synonym	Salix alba	75704	noauthor	Salix alba			http://www.wikidata.org/entity/Q156918	5372513	possible_homonym
Salix ×ehrhartiana Sm.	7617444	5582592	Salix ×hexandra Ehrh.	Salix alba × pentandra	9924352	synonym	Salix alba x Salix pentandra	717493	noauthor	Salix alba x Salix pentandra					possible_homonym
Salix ×ehrhartiana Sm.	7617444	5582592	Salix ×hexandra Ehrh.	Salix pentandra A.Kern.	7463411	heterotypic synonym	Salix pentandra	75715	noauthor	Salix pentandra			http://www.wikidata.org/entity/Q158912	5372647	possible_homonym
Rubus rudis Weihe & Nees	7621087	7621087	Rubus rudis Weihe & Nees	Rubus rudis Weihe & Nees	7621087	accepted	Rubus rudis Weihe	655866	author_mismatch	Rubus rudis			http://www.wikidata.org/entity/Q17248632	2989351	possible_homonym
Salix cordata Muhl.	7623270	5372614	Salix eriocephala Michx.	Salix cordata Muhl.	7623270	heterotypic synonym	Salix cordata	426349	noauthor	Salix cordata			http://www.wikidata.org/entity/Q7404893	5372629	possible_homonym
Symphytum bulbosum K.F.Schimp.	7629613	7629613	Symphytum bulbosum K.F.Schimp.	Symphytum bulbosum K.F.Schimp.	7629613	accepted	Symphytum bulbosum Schimp.	764739	author_mismatch	Symphytum bulbosum			http://www.wikidata.org/entity/Q162343	4067539	possible_homonym
Dactylorhiza praetermissa (Druce) Soó	7631065	7631065	Dactylorhiza praetermissa (Druce) Soó	Dactylorhiza praetermissa (Druce) Soó	7631065	accepted	Dactylorhiza praetermissa (Druce) Soo	337432	author_mismatch	Dactylorhiza praetermissa			http://www.wikidata.org/entity/Q333570	2810264	possible_homonym
Panicum barbipulvinatum Nash	7638217	2705162	Panicum capillare L.	Panicum capillare Rol.	8647906	homotypic synonym	Panicum capillare	33109	noauthor	Panicum capillare			http://www.wikidata.org/entity/Q164122	2705162	possible_homonym
Panicum barbipulvinatum Nash	7638217	2705162	Panicum capillare L.	Panicum capillare Rol. ex Rottb.	8055194	synonym	Panicum capillare	33109	noauthor	Panicum capillare			http://www.wikidata.org/entity/Q164122	2705162	possible_homonym
Callitriche obtusangula Le Gall	7647358	7647358	Callitriche obtusangula Le Gall	Callitriche obtusangula Le Gall	7647358	accepted	Callitriche obtusangula Le Gall ex Hegelm.	1155256	author_mismatch	Callitriche obtusangula	http://www.wikidata.org/entity/Q13100354	1155256			wd_verify_authorship
Hieracium lachenalii Suter	7647400	7647400	Hieracium lachenalii Suter	Hieracium lachenalii Suter	7647400	accepted	Hieracium lachenalii	269350	noauthor	Hieracium lachenalii			http://www.wikidata.org/entity/Q1521028	3135550	possible_homonym
Achillea moschata Wulfen	7659341	7574220	Achillea erba-rotta subsp. moschata (Wulfen) I.Richardson	Achillea moschata Wulfen	7659341	homotypic synonym	Achillea moschata Wulfen (=Achillea erba-rotta subsp. moschata (Wulfen) I.Richardson)	282750	exact_match	Achillea moschata			http://www.wikidata.org/entity/Q376127	6063803	gbif_verify_synonym
Ceratocephala falcata (L.) Cramer	7659521	7277378	Ceratocephala falcata subsp. falcata	Ceratocephala falcata (L.) Cramer	7659521	homotypic synonym	Ceratocephala falcata (L.) Pers., 1805	286837	author_mismatch	Ceratocephala falcata			http://www.wikidata.org/entity/Q15367015	5371698	possible_homonym
Prunella grandiflora (L.) Turra	7666664	7666664	Prunella grandiflora (L.) Turra	Prunella grandiflora (L.) Turra	7666664	accepted	Prunella grandiflora (L.) Jacq.	39356	author_mismatch	Prunella grandiflora	http://www.wikidata.org/entity/Q158372	39356			wd_verify_authorship
Allium porrum L.	7668251	2856037	Allium ampeloprasum L.	Allium porrum L.	7668251	heterotypic synonym	Allium porrum L., 1753	4681	exact_match	Allium ampeloprasum			http://www.wikidata.org/entity/Q148995	2856037	gbif_verify_synonym
Dianthus monspessulanus L.	7668994	7267549	Dianthus hyssopifolius L.	Dianthus monspessulanus L.	7668994	synonym	Dianthus monspessulanus L., 1759	129769	exact_match	Dianthus monspessulanus			http://www.wikidata.org/entity/Q974680	7267387	gbif_verify_synonym
Cytisus multiflorus (L'Hér.) Sweet	7681436	7681436	Cytisus multiflorus (L'Hér.) Sweet	Cytisus multiflorus (L'Hér.) Sweet	7681436	accepted	Cytisus multiflorus (L'Her. ex Aiton) Sweet	49814	author_mismatch	Cytisus multiflorus			http://www.wikidata.org/entity/Q969060	5354581	possible_homonym
Salix alpina Scop.	7698834	7698834	Salix alpina Scop.	Salix alpina Scop.	7698834	accepted	Salix alpina	1208410	noauthor	Salix alpina			http://www.wikidata.org/entity/Q164356	5583767	possible_homonym
Verbena bipinnatifida Schauer	7699885	5341136	Glandularia bipinnatifida (Schauer) Nutt.	Verbena bipinnatifida Schauer	7699885	synonym	Verbena bipinnatifida Nutt.	312283	author_mismatch	Glandularia bipinnatifida			http://www.wikidata.org/entity/Q15501351	5341136	possible_homonym
Nasturtium officinale R.Br.	7701037	7701037	Nasturtium officinale R.Br.	Nasturtium officinale R.Br.	7701037	accepted	Nasturtium officinale	65948	noauthor	Nasturtium officinale	http://www.wikidata.org/entity/Q150452	65948			wd_verify_authorship
Crepis nicaeensis Balb.	7706146	7706146	Crepis nicaeensis Balb.	Crepis nicaeensis Balb.	7706146	accepted	Crepis nicaeensis Balb. ex Pers.	268024	author_mismatch	Crepis nicaeensis			http://www.wikidata.org/entity/Q15566576	5403323	possible_homonym
Viola elatior Fr.	7707374	7707374	Viola elatior Fries	Viola elatior Fries	7707374	accepted	Viola elatior Fr., 1828	97427	author_mismatch	Viola elatior			http://www.wikidata.org/entity/Q160072	5663874	possible_homonym
Festuca pumila Chaix	7711850	4116348	Festuca quadriflora Honck.	Festuca pumila Chaix	7711850	synonym	Festuca pumila Chaix, 1785	2056068	exact_match	Festuca pumila			http://www.wikidata.org/entity/Q59455308		other
Xanthium albinum (Widd.) H.Scholz & Sukopp	7716948	3089146	Xanthium orientale L.	Xanthium albinum (Widd.) H.Scholz & Sukopp	7716948	synonym	Xanthium albinum H. Scholz,	1979451	author_mismatch	Xanthium albinum			http://www.wikidata.org/entity/Q2473732	3089142	possible_homonym
Sedum montanum Songeon & E.P.Perrier	7722249	4201870	Petrosedum montanum (Songeon & Perr.) Grulich	Sedum montanum Songeon & Perrier	7722249	heterotypic synonym	Sedum montanum Songeon & Perrier	1239909	exact_match	Sedum montanum			http://www.wikidata.org/entity/Q3954189	4201870	gbif_verify_synonym
Aconitum pilipes (Rchb.) Gáyer	7730898	7730898	Aconitum pilipes (Rchb.) Gáyer	Aconitum pilipes (Rchb.) Gáyer	7730898	accepted	Aconitum pilipes (Rchb.) Gayer, 1911	2908666	author_mismatch	Aconitum pilipes					possible_homonym
Rubus firmus Frid. & Gelert ex Utsch	7736142	7736142	Rubus firmus Frid. & Gelert ex Utsch	Rubus firmus Frid. & Gelert ex Utsch	7736142	accepted	Rubus firmus Utsch, 1897	2785550	author_mismatch	Rubus firmus			http://www.wikidata.org/entity/Q17248466	2992983	possible_homonym
Equisetum ×trachyodon (A.Braun) Koch	7740925	7740925	Equisetum trachyodon (A.Braun) Koch	Equisetum trachyodon (A.Braun) Koch	7740925	accepted	Equisetum trachyodon (A.Braun) W.D.J.Koch, 1845	2461339	author_mismatch	Equisetum trachyodon			http://www.wikidata.org/entity/Q12366338	2687947	possible_homonym
Blechnum spicant (L.) Roth	7742948	5275365	Struthiopteris spicant (L.) Weiss	Blechnum spicant (L.) Roth	7742948	heterotypic synonym	Blechnum spicant (L.) Sm., 1793	114457	author_mismatch	Struthiopteris spicant			http://www.wikidata.org/entity/Q59420181	5275365	possible_homonym
Persicaria amphibia (L.) Delarbre	7745768	6391648	Persicaria amphibia (L.) Gray	Persicaria amphibia (L.) Delarbre	7745768	homotypic synonym	Persicaria amphibia (L.) Delarbre, 1800	254780	exact_match	Persicaria amphibia			http://www.wikidata.org/entity/Q157569	6391648	gbif_verify_synonym
Petasites albus (L.) Gaertn.	7749287	7749287	Petasites albus (L.) Gaertn.	Petasites albus (L.) Gaertn.	7749287	accepted	Petasites albus	904458	noauthor	Petasites albus			http://www.wikidata.org/entity/Q997242	3088293	possible_homonym
Rubus silvae-bohemicae Holub ex Trávn. & Zíla	7765691	7765691	Rubus silvae-bohemicae Holub ex Trávn. & Zíla	Rubus silvae-bohemicae Holub ex Trávn. & Zíla	7765691	accepted	Rubus silvae-bohemicae Holub ex Travn. & Zila	1546358	author_mismatch	Rubus silvae-bohemicae			http://www.wikidata.org/entity/Q17271808		possible_homonym
Achillea collina (Wirtg.) Becker ex Heimerl	7767460	7925124	Achillea collina (Wirtg.) Becker ex Rchb.	Achillea collina (Wirtg.) Backer ex Heimerl	7767460	synonym	Achillea collina (Becker ex Rchb.f.) Heimerl	282730	author_mismatch	Achillea collina			http://www.wikidata.org/entity/Q15257146	3120244	possible_homonym
Minuartia gerardi (Willd.) Hayek	7770759	9404888	Sabulina verna subsp. gerardii (Willd.) Dillenb.	Arenaria debilis Turcz.	8631343	homotypic synonym	Arenaria debilis Turcz. ex Ledeb.	1701022	author_mismatch	Arenaria debilis			http://www.wikidata.org/entity/Q11108768	5586750	possible_homonym
Minuartia gerardi (Willd.) Hayek	7770759	9404888	Sabulina verna subsp. gerardii (Willd.) Dillenb.	Arenaria debilis Turcz. ex Ledeb.	8240745	heterotypic synonym	Arenaria debilis Turcz. ex Ledeb.	1701022	exact_match	Arenaria debilis			http://www.wikidata.org/entity/Q11108768	5586750	gbif_verify_synonym
Minuartia gerardi (Willd.) Hayek	7770759	9404888	Sabulina verna subsp. gerardii (Willd.) Dillenb.	Minuartia smejkalii Dvoráková	3811167	synonym	Minuartia smejkalii	2582692	noauthor	Minuartia smejkalii	http://www.wikidata.org/entity/Q12031992	2582692			wd_verify_authorship
Anchusa strigosa Labill.	7785059	8192155	Anchusa strigosa Banks & Sol.	Anchusa strigosa Labill.	7785059	synonym	Anchusa strigosa	256480	noauthor	Anchusa strigosa			http://www.wikidata.org/entity/Q6746429	5661942	possible_homonym
Hieracium piloselloides Wallr., 1822	7792079	7792079	Hieracium piloselloides Wallr., 1822	Hieracium piloselloides Wallr., 1822	7792079	accepted	Hieracium piloselloides	102746	noauthor	Hieracium piloselloides			http://www.wikidata.org/entity/Q19848881	3135608	possible_homonym
Allium vineale L.	7792960	7792960	Allium vineale L.	Allium vineale L.	7792960	accepted	Allium vineale	1053326	noauthor	Allium vineale			http://www.wikidata.org/entity/Q161230	2856958	possible_homonym
Triticum aestivum L.	7795888	7795888	Triticum aestivum L.	Triticum aestivum L.	7795888	accepted	Triticum aestivum	4565	noauthor	Triticum aestivum			http://www.wikidata.org/entity/Q161098	2706391	possible_homonym
Sorbus ×pinnatifida (Sm.) Düll	7810438	9471386	Hedlundia ×thuringiaca (Nyman) Sennikov & Kurtto	Sorbus hybrida var. thuringiaca Nyman	3854270	homotypic synonym	Sorbus hybrida var. thuringiaca Nyman, 1879	746468	exact_match	Hedlundia x thuringiaca	http://www.wikidata.org/entity/Q50906791		http://www.wikidata.org/entity/Q104971604	9471386	other
Sorbus ×pinnatifida (Sm.) Düll	7810438	9471386	Hedlundia ×thuringiaca (Nyman) Sennikov & Kurtto	Sorbus thuringiaca (Ilse) C.K.Schneid.	3012758	synonym	Sorbus x thuringiaca (Nyman) Schonach, 1896	746468	author_mismatch	Hedlundia x thuringiaca	http://www.wikidata.org/entity/Q13640565		http://www.wikidata.org/entity/Q104971604	9471386	possible_homonym
Sorbus ×pinnatifida (Sm.) Düll	7810438	9471386	Hedlundia ×thuringiaca (Nyman) Sennikov & Kurtto	Sorbus thuringiaca (Nyman) Fritsch	7722345	homotypic synonym	Sorbus x thuringiaca (Nyman) Schonach, 1896	746468	author_mismatch	Hedlundia x thuringiaca			http://www.wikidata.org/entity/Q104971604	9471386	possible_homonym
Sorbus ×pinnatifida (Sm.) Düll	7810438	9471386	Hedlundia ×thuringiaca (Nyman) Sennikov & Kurtto	Sorbus xthuringiaca (Ilse) Fritsch	8463413	synonym	Sorbus x thuringiaca (Nyman) Schonach, 1896	746468	fuzzy	Hedlundia x thuringiaca			http://www.wikidata.org/entity/Q104971604	9471386	other
Sorbus ×pinnatifida (Sm.) Düll	7810438	9471386	Hedlundia ×thuringiaca (Nyman) Sennikov & Kurtto	Sorbus ×thuringiaca (Ilse) Fritsch	11022590	synonym	Sorbus x thuringiaca (Nyman) Schonach, 1896	746468	author_mismatch	Hedlundia x thuringiaca			http://www.wikidata.org/entity/Q104971604	9471386	possible_homonym
Myosotis sparsiflora Pohl	7814874	7814874	Myosotis sparsiflora Pohl	Myosotis sparsiflora Pohl	7814874	accepted	Myosotis sparsiflora J.C.Mikan ex Pohl	764732	author_mismatch	Myosotis sparsiflora	http://www.wikidata.org/entity/Q10500904	764732			wd_verify_authorship
Prunus armeniaca L.	7818643	7818643	Prunus armeniaca L.	Prunus armeniaca L.	7818643	accepted	Prunus armeniaca	36596	noauthor	Prunus armeniaca			http://www.wikidata.org/entity/Q37453	3021245	possible_homonym
Moenchia erecta (L.) G.Gaertn., G.Mey. & Scherb.	7841283	7841283	Moenchia erecta (L.) G.Gaertn., G.Mey. & Scherb.	Moenchia erecta (L.) G.Gaertn., G.Mey. & Scherb.	7841283	accepted	Moenchia erecta (L.) G.Gaertn., B.Mey. & Scherb.	645208	author_mismatch	Moenchia erecta			http://www.wikidata.org/entity/Q160144	5384521	possible_homonym
Antennaria carpatica (Wahlenb.) Bluff & Fingerh.	7847414	7847414	Antennaria carpatica (Wahlenb.) Bluff & Fingerh.	Antennaria carpatica (Wahlenb.) Bluff & Fingerh.	7847414	accepted	Antennaria carpatica (Wahlenb.) Hook.	49050	author_mismatch	Antennaria carpatica			http://www.wikidata.org/entity/Q1464892	5385619	possible_homonym
Rubus mollis J.Presl & C.Presl	7850222	7850222	Rubus mollis J. & C.Presl	Rubus mollis J. & C.Presl	7850222	accepted	Rubus mollis J.Presl & C.Presl	1546444	author_mismatch	Rubus mollis			http://www.wikidata.org/entity/Q17246680	2988640	possible_homonym
Bassia scoparia (L.) Voss	7852603	7219488	Bassia scoparia subsp. scoparia	Bassia scoparia (L.) Voss	7852603	heterotypic synonym	Bassia scoparia (L.) A.J.Scott, 1978	83154	author_mismatch	Bassia scoparia			http://www.wikidata.org/entity/Q829752	5383936	possible_homonym
Betonica monieri Gouan	7856675	7804469	Betonica officinalis subsp. officinalis	Stachys stricta (Sol.) Dalla Torre & Sarnth.	8230865	heterotypic synonym	Stachys cf. stricta Ahart s.n.	194214	author_mismatch	Stachys cf. stricta Ahart s.n.					possible_homonym
Taraxacum spurium (Beck) Murr	7858439	5394278		Taraxacum spec Soest	11222243	synonym	Taraxacum aff. dealbatum LZD-2014	1522207	noauthor	Taraxacum aff. dealbatum LZD-2014					possible_homonym
Androsace chamaejasme Wulfen	7859285	7859285	Androsace chamaejasme Wulfen	Androsace chamaejasme Wulfen	7859285	accepted	Androsace chamaejasme Wulfen ex Host	175028	author_mismatch	Androsace chamaejasme			http://www.wikidata.org/entity/Q164962	3169319	possible_homonym
Rubus gracilis J.Presl & C.Presl	7879078	7879078	Rubus gracilis J. & C.Presl	Rubus gracilis J. & C.Presl	7879078	accepted	Rubus gracilis J.Presl & C.Presl, 1822, non Roxb., 1814	1546423	author_mismatch	Rubus gracilis	http://www.wikidata.org/entity/Q17248013	1546423			wd_verify_authorship
Rubus foliosus Weihe & Nees	7880586	7880586	Rubus foliosus Weihe & Nees	Rubus foliosus Weihe & Nees	7880586	accepted	Rubus foliosus Weihe	1546416	author_mismatch	Rubus foliosus			http://www.wikidata.org/entity/Q17249704	2989828	possible_homonym
Callitriche platycarpa Kütz.	7886879	7886879	Callitriche platycarpa Kütz.	Callitriche platycarpa Kütz.	7886879	accepted	Callitriche platycarpa	119594	noauthor	Callitriche platycarpa	http://www.wikidata.org/entity/Q1974574	119594			wd_verify_authorship
Spiraea ×billardii Hérincq	7889822	7889822	Spiraea ×billardii Hérincq	Spiraea ×billardii Hérincq	7889822	accepted	Spiraea x billiardii	1891284	fuzzy	Spiraea x billiardii					other
Helictotrichon pratense (L.) Besser	7890013	7890013	Helictotrichon pratense (L.) Besser	Helictotrichon pratense (L.) Besser	7890013	accepted	Helictotrichon pratense (L.) Pilg., 1938	49770	author_mismatch	Helictochloa pratensis			http://www.wikidata.org/entity/Q50843063	6559939	possible_homonym
Rorippa ×erythrocaulis Borbás	7903996	7903996	Rorippa ×erythrocaulis Borbás	Rorippa ×erythrocaulis Borbás	7903996	accepted	Rorippa erythrocaulis	157163	noauthor	Rorippa erythrocaulis					possible_homonym
Dryopteris remota (Döll) Druce	7904069	7904069	Dryopteris remota (Döll) Druce	Dryopteris remota (Döll) Druce	7904069	accepted	Dryopteris remota	239593	noauthor	Dryopteris remota			http://www.wikidata.org/entity/Q13399808	5656395	possible_homonym
Senecio aquaticus Loisel., 1807	7908427	7908427	Senecio aquaticus Loisel., 1807	Senecio aquaticus Loisel., 1807	7908427	accepted	Senecio aquaticus Hill	189230	author_mismatch	Jacobaea aquatica			http://www.wikidata.org/entity/Q14948212	5388597	possible_homonym
Verbena ×hybrida Voss	7916615	7916615	Verbena ×hybrida Voss	Verbena ×hybrida Voss	7916615	accepted	Verbena x hybrida hort. ex Groenl. & Ruempler	76714	noauthor	Glandularia x hybrida					possible_homonym
Polygonatum latifolium (Jacq.) Desf.	7920718	7920718	Polygonatum latifolium (Jacq.) Desf.	Convallaria hirta Bosc	8520711	homotypic synonym	Convallaria hirta Bosc ex Poir., 1797	2855384	author_mismatch	Polygonatum hirtum			http://www.wikidata.org/entity/Q15502022	2770191	possible_homonym
Polygonatum latifolium (Jacq.) Desf.	7920718	7920718	Polygonatum latifolium (Jacq.) Desf.	Convallaria hirta Bosc ex Poir.	2770193	synonym	Convallaria hirta Bosc ex Poir., 1797	2855384	exact_match	Polygonatum hirtum			http://www.wikidata.org/entity/Q15502022	2770191	gbif_verify_synonym
Mentha ×gracilis Sole	7923052	8652594	Mentha gentilis L.	Mentha gracilis Sole	7923052	synonym	Mentha x gracilis Sole	241069	exact_match	Mentha x gracilis			http://www.wikidata.org/entity/Q163136	2927211	gbif_verify_synonym
Tulipa clusiana Redouté	7923165	7923165	Tulipa clusiana Redouté	Tulipa clusiana Redouté	7923165	accepted	Tulipa clusiana	344607	noauthor	Tulipa clusiana			http://www.wikidata.org/entity/Q1158346	5299471	possible_homonym
Lappula patula (Lehm.) Gürke	7941075	7941075	Lappula patula (Lehm.) Gürke	Lappula patula (Lehm.) Gürke	7941075	accepted	Lappula patula (Lehm.) Asch. ex Guerke	1245801	author_mismatch	Lappula patula			http://www.wikidata.org/entity/Q10910682	2925755	possible_homonym
Fragaria virginiana Duchesne	7950792	7950792	Fragaria virginiana Duchesne	Fragaria virginiana Duchesne	7950792	accepted	Fragaria virginiana	101015	noauthor	Fragaria virginiana			http://www.wikidata.org/entity/Q978247	3029801	possible_homonym
Sagina saginoides (L.) Karst.	7952995	7952995	Sagina saginoides (L.) Karst.	Sagina saginoides (L.) Karst.	7952995	accepted	Sagina saginoides (L.) H.Karst.	669803	author_mismatch	Sagina saginoides			http://www.wikidata.org/entity/Q163178	3085391	possible_homonym
Euonymus japonicus L.fil.	7953211	3169137	Euonymus fortunei (Turcz.) Hand.-Mazz.	Euonymus japonicus L.f.	7953211	synonym	Euonymus japonicus	212708	noauthor	Euonymus japonicus			http://www.wikidata.org/entity/Q161383	7102937	possible_homonym
Pulmonaria mollis Wulfen ex Hornem.	7958783	7958783	Pulmonaria mollis Hornem.	Pulmonaria mollis Hornem.	7958783	accepted	Pulmonaria mollis	256500	noauthor	Pulmonaria mollis			http://www.wikidata.org/entity/Q765089	7294676	possible_homonym
Cerinthe alpina Kit. ex Schult.	7964544	7294744	Cerinthe glabra Mill.	Cerinthe alpina Kit. ex Schult.	7964544	synonym	Cerinthe alpina Kit.	554528	author_mismatch	Cerinthe alpina			http://www.wikidata.org/entity/Q87598806		possible_homonym
Rubus scissoides H.E.Weber	7966229	2991652	Rubus scissus W.C.R.Watson	Rubus scissoides H.E.Weber	7966229	synonym	Rubus scissoides (H.E.Weber) G.H.Loos	1546356	author_mismatch	Rubus scissoides			http://www.wikidata.org/entity/Q92959934		possible_homonym
Euphrasia arctica Lange ex Rostr.	7968571	7968571	Euphrasia arctica Lange ex Rostr.	Euphrasia arctica Lange ex Rostr.	7968571	accepted	Euphrasia arctica Lange ex Rostrup	474999	author_mismatch	Euphrasia arctica			http://www.wikidata.org/entity/Q12224723	6440350	possible_homonym
Rubus fasciculatus P.J.Müll.	7970538	7970538	Rubus fasciculatus P.J.Müll.	Rubus fasciculatus P.J.Müll.	7970538	accepted	Rubus fasciculatus	1546414	noauthor	Rubus fasciculatus			http://www.wikidata.org/entity/Q17245415	2991777	possible_homonym
Hieracium iseranum R.Uechtr.	7974521	3123095	Pilosella iserana (Uechtr.) Soják	Hieracium iseranum R.Uechtr.	7974521	homotypic synonym	Hieracium iseranum	221200	noauthor	Hieracium iseranum			http://www.wikidata.org/entity/Q15572286	3123103	possible_homonym
Anchusa arvensis (L.) M.Bieb.	7982157	9309359	Lycopsis arvensis subsp. arvensis	Anchusa arvensis (L.) M.Bieb.	7982157	synonym	Anchusa arvensis (L.) M.Bieb.	170545	exact_match	Anchusa arvensis			http://www.wikidata.org/entity/Q21035	7831178	gbif_verify_synonym
Stellaria glochidisperma (Murb.) Freyn	7990388	9257200	Stellaria glochidosperma (Murb.) Freyn	Stellaria montana Pierrat	7486162	heterotypic synonym	Stellaria fontana	2656799	fuzzy	Stellaria fontana			http://www.wikidata.org/entity/Q17241488	5585022	other
Hieracium bifidum Kit.	7991670	7991670	Hieracium bifidum Kit.	Hieracium bifidum Kit.	7991670	accepted	Hieracium bifidum Kit. ex Hornem.	212670	author_mismatch	Hieracium bifidum			http://www.wikidata.org/entity/Q11723275	3136684	possible_homonym
Arabis bellidifolia Crantz	8002649	5375071	Arabis pumila Jacq.	Arabis bellidifolia Crantz	8002649	heterotypic synonym	Arabis bellidifolia Crantz, 1762, non Jacq., 1764, nec Scop., 1772	126272	exact_match	Arabis pumila			http://www.wikidata.org/entity/Q15535192	5375071	gbif_verify_synonym
Ambrosia artemisiifolia L.	8002952	8002952	Ambrosia artemisiifolia L.	Ambrosia artemisiifolia L.	8002952	accepted	Ambrosia artemisiifolia	4212	noauthor	Ambrosia artemisiifolia			http://www.wikidata.org/entity/Q682164	3110596	possible_homonym
Mentha ×villosa Huds.	8004895	8004895	Mentha villosa Huds.	Mentha villosa Huds.	8004895	accepted	Mentha x villosa	424577	noauthor	Mentha x villosa	http://www.wikidata.org/entity/Q104913514	424577			wd_verify_authorship
Canna indica L.	8034409	8034409	Canna indica L.	Canna indica L.	8034409	accepted	Canna indica	4628	noauthor	Canna indica	http://www.wikidata.org/entity/Q163559	4628			wd_verify_authorship
Knautia kitaibelii (Schult.) Borbás	8035316	8035316	Knautia kitaibelii (Schult.) Borbás	Knautia kitaibelii (Schult.) Borbás	8035316	accepted	Knautia kitaibelii (Schult.) Borbas	1924203	author_mismatch	Knautia kitaibelii			http://www.wikidata.org/entity/Q15395454	7872455	possible_homonym
Crepis sancta (L.) Babc.	8035432	7223177	Crepis sancta subsp. sancta	Crepis sancta (L.) Babc.	8035432	heterotypic synonym	Crepis sancta (L.) Bornm., 1913	268028	author_mismatch	Crepis sancta			http://www.wikidata.org/entity/Q11916026	5403605	possible_homonym
Asplenium fissum Willd.	8038140	8038140	Asplenium fissum Willd.	Asplenium fissum Willd.	8038140	accepted	Asplenium fissum Kit. ex Willd.	243990	author_mismatch	Asplenium fissum			http://www.wikidata.org/entity/Q192019	4258666	possible_homonym
Valeriana pratensis Dierb.	8038701	8038701	Valeriana pratensis Dierb.	Valeriana pratensis Dierb.	8038701	accepted	Valeriana pratensis	1577774	noauthor	Valeriana pratensis			http://www.wikidata.org/entity/Q15401239	7298899	possible_homonym
Dactylorhiza lapponica (Laest. ex Hartm.) Soó	8044700	8044700	Dactylorhiza lapponica (Laest. ex Hartm.) Soó	Dactylorhiza lapponica (Laest. ex Hartm.) Soó	8044700	accepted	Dactylorhiza lapponica (Laest. ex Rchb. f.) Soo	1572676	author_mismatch	Dactylorhiza lapponica	http://www.wikidata.org/entity/Q1314804	1572676			wd_verify_authorship
Epimedium pinnatum DC.	8044946	8044946	Epimedium pinnatum DC.	Epimedium pinnatum DC.	8044946	accepted	Epimedium pinnatum Fisch. ex DC.	402163	author_mismatch	Epimedium pinnatum			http://www.wikidata.org/entity/Q4532221	7300414	possible_homonym
